STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Arkansas,Sebastian,5131001310,5131,71.41379187328315,2329734.4246519045,6.357094714183868,259726.0,24.52631578947369,259726.0
Arkansas,Sebastian,5131001311,5131,43.26995112553958,1338305.94516468,6.357094714183867,859344.0,24.52631578947369,859344.0
Arkansas,Sebastian,5131001312,5131,55.66575101375857,1693075.2776682917,6.357094714183866,165352.0,24.526315789473685,165352.0
Arkansas,Sebastian,5131010101,5131,85.43517296326687,3380228.58215421,5.696031753121399,32748992.0,24.52631578947367,32748992.0
Arkansas,Sebastian,5131010102,5131,79.743855017659,2851019.773916209,5.549791857875181,32326851.0,24.52836368172724,32326851.0
Arkansas,Sebastian,5131010201,5131,76.7566860499685,2639193.274020195,5.549791857875178,6556392.0,24.52631578947368,6556392.0
Arkansas,Sebastian,5131010202,5131,63.32750645119094,1971309.4312781785,5.549791857875176,3607958.0,24.52631578947368,3607958.0
Arkansas,Sebastian,5131010301,5131,85.51841413672956,3388147.181380147,6.041097153446503,21928595.0,24.52631578947369,21928595.0
Arkansas,Sebastian,5131010303,5131,43.74085833541436,1349632.5936538463,5.680849492334907,20419130.0,24.539475501667653,20419130.0
Arkansas,Sebastian,5131010304,5131,74.57457814562449,2503690.6414653817,5.955233557515725,23867735.0,24.52631578947368,23867735.0
Arkansas,Sevier,5133080100,5133,97.77627150892464,7516478.188171923,4.793535544189926,80394607.0,18.159306671722117,80394607.0
Arkansas,Sevier,5133080200,5133,98.0164817523456,7854711.124723027,4.785506739100432,105827643.0,18.160280272663524,105827643.0
Arkansas,Sevier,5133080300,5133,95.34087260532982,5635866.413602348,4.68055112229156,4986788.0,18.157894736842113,4986788.0
Arkansas,Sevier,5133080400,5133,74.98840569369625,2529173.9254140807,4.671060971070036,105947038.0,18.157894736842117,105947038.0
Arkansas,Sharp,5135470100,5135,68.10317148870892,2170684.208339272,3.863758114761345,23945638.0,12.052631578947368,23945638.0
Arkansas,Sharp,5135470201,5135,93.71885888242781,4981417.922843767,3.863758114761346,2771670.0,12.052631578947354,2771670.0
